"month","decile","decile.visited","rho.t","phi.0","Bc","B","Ba"
"2020-03","7","8",0.79468108634867,0.721925548468235,0.132200565041537,0.0253556201569423,0.0268538553613976
"2020-03","7","9",0.79468108634867,0.721925548468235,0.0870248249461734,0.0166910663722676,0.0176773227952636
"2020-03","7","10",0.79468108634867,0.721925548468235,0.0499664115792211,0.00958338833279654,0.0101496600188878
"2020-03","8","1",0.79468108634867,0.721925548468235,0.0674573338924974,0.0136547239474707,0.01468293882029
"2020-03","8","2",0.79468108634867,0.721925548468235,0.0743067166030367,0.0150411770538451,0.0161737932832884
"2020-03","8","3",0.79468108634867,0.721925548468235,0.0770801105656602,0.0156025678881991,0.0167774574296162
"2020-03","8","4",0.79468108634867,0.721925548468235,0.0870893736420165,0.0176286444663673,0.0189560996751063
"2020-03","8","5",0.79468108634867,0.721925548468235,0.113588727037426,0.022992647674342,0.024724017886966
"2020-03","8","6",0.79468108634867,0.721925548468235,0.120777206365227,0.024447740770367,0.0262886810020134
"2020-03","8","7",0.79468108634867,0.721925548468235,0.141092816502845,0.0285600297128221,0.0307106295661663
"2020-03","8","8",0.79468108634867,0.721925548468235,0.132790558077544,0.61313459620423,0.606558939308251
"2020-03","8","9",0.79468108634867,0.721925548468235,0.12304693928874,0.0249071804593777,0.026782716976033
"2020-03","8","10",0.79468108634867,0.721925548468235,0.0627702180250078,0.0127059572294979,0.0136627289846088
"2020-03","9","1",0.79468108634867,0.721925548468235,0.0563126837859262,0.0152406269036219,0.0168821637204185
"2020-03","9","2",0.79468108634867,0.721925548468235,0.0559049470253406,0.0151302758525763,0.0167599269828976
"2020-03","9","3",0.79468108634867,0.721925548468235,0.0666329178301816,0.0180337247645671,0.0199761004510934
"2020-03","9","4",0.79468108634867,0.721925548468235,0.0752756280234316,0.0203728127397058,0.0225671268178218
"2020-03","9","5",0.79468108634867,0.721925548468235,0.0741684694768548,0.0200731681623726,0.0222352081346558
"2020-03","9","6",0.79468108634867,0.721925548468235,0.0970748596761253,0.0262726195695015,0.0291023897994111
"2020-03","9","7",0.79468108634867,0.721925548468235,0.1018904943705,0.0275759368107843,0.0305460846806073
"2020-03","9","8",0.79468108634867,0.721925548468235,0.145508186244847,0.0393807545456512,0.0436223752393876
"2020-03","9","9",0.79468108634867,0.721925548468235,0.203359121933139,0.632296674253743,0.628187940957586
"2020-03","9","10",0.79468108634867,0.721925548468235,0.123872691633654,0.0335252619802814,0.0371361995211975
"2020-03","10","1",0.79468108634867,0.721925548468235,0.0494089061090136,0.0178010087377527,0.0193662889808465
"2020-03","10","2",0.79468108634867,0.721925548468235,0.0460154219120029,0.0165784064459891,0.0180361806909312
"2020-03","10","3",0.79468108634867,0.721925548468235,0.0570061528844569,0.0205381398924912,0.0223441018510084
"2020-03","10","4",0.79468108634867,0.721925548468235,0.0553228055258387,0.0199316645948329,0.0216842979012869
"2020-03","10","5",0.79468108634867,0.721925548468235,0.060841683302502,0.0219200023108758,0.0238474743463799
"2020-03","10","6",0.79468108634867,0.721925548468235,0.0738712656528834,0.0266142918131907,0.0289545426255376
"2020-03","10","7",0.79468108634867,0.721925548468235,0.0689122046480946,0.0248276445216574,0.0270107916693741
"2020-03","10","8",0.79468108634867,0.721925548468235,0.0974689490905047,0.0351160499402986,0.0382038782761429
"2020-03","10","9",0.79468108634867,0.721925548468235,0.161769710447612,0.0582822866555295,0.0634071710465332
"2020-03","10","10",0.79468108634867,0.721925548468235,0.329382900427091,0.633434011040317,0.641600141388799
"2020-04","1","1",0.523851673700608,0.721925548468235,0.308363938360041,0.41673983628869,0.425474648255475
"2020-04","1","2",0.523851673700608,0.721925548468235,0.18911283590871,0.0296459716570431,0.0209979330995612
"2020-04","1","3",0.523851673700608,0.721925548468235,0.098364048296754,0.0154198829173355,0.0109217425438763
"2020-04","1","4",0.523851673700608,0.721925548468235,0.0648136143328824,0.0101604027260778,0.00719650747747022
"2020-04","1","5",0.523851673700608,0.721925548468235,0.0735436415735423,0.0115289515022526,0.00816583632855473
"2020-04","1","6",0.523851673700608,0.721925548468235,0.0818449707330844,0.0128302961084874,0.00908756516569007
"2020-04","1","7",0.523851673700608,0.721925548468235,0.0788396115629029,0.0123591657785428,0.0087538684576248
"2020-04","1","8",0.523851673700608,0.721925548468235,0.0544533392046489,0.00853629074375288,0.0060461658679736
"2020-04","1","9",0.523851673700608,0.721925548468235,0.0277434179450059,0.00434915260043047,0.00308045951065752
"2020-04","1","10",0.523851673700608,0.721925548468235,0.0229205820824281,0.00359310843980261,0.00254496130237377
"2020-04","2","1",0.523851673700608,0.721925548468235,0.204627256242783,0.0289330491336792,0.0226063894093729
"2020-04","2","2",0.523851673700608,0.721925548468235,0.226280636530287,0.362044324831909,0.39903849337315
"2020-04","2","3",0.523851673700608,0.721925548468235,0.131139944873399,0.0185423903837535,0.0144878092750965
"2020-04","2","4",0.523851673700608,0.721925548468235,0.0756633960686532,0.0106983438876686,0.00835898514679866
"2020-04","2","5",0.523851673700608,0.721925548468235,0.0890487670125396,0.0125909539060158,0.00983774664466766
"2020-04","2","6",0.523851673700608,0.721925548468235,0.0799509718176355,0.0113045810140781,0.00883265912739819
"2020-04","2","7",0.523851673700608,0.721925548468235,0.0822991382301859,0.0116365974591785,0.00909207502973107
"2020-04","2","8",0.523851673700608,0.721925548468235,0.061347810500348,0.00867420718061265,0.00677745730968425
"2020-04","2","9",0.523851673700608,0.721925548468235,0.028839562749937,0.00407773872043589,0.00318607793454258
"2020-04","2","10",0.523851673700608,0.721925548468235,0.0208025159742317,0.00294134920165515,0.00229817760078952
"2020-04","3","1",0.523851673700608,0.721925548468235,0.122394678745882,0.0180045262276262,0.0149515957193012
"2020-04","3","2",0.523851673700608,0.721925548468235,0.162452591463113,0.0238971332227291,0.0198450250942057
"2020-04","3","3",0.523851673700608,0.721925548468235,0.144008350087805,0.360969397804509,0.398495374886395
"2020-04","3","4",0.523851673700608,0.721925548468235,0.153930485063689,0.0226435126425271,0.0188039742015798
"2020-04","3","5",0.523851673700608,0.721925548468235,0.107384516979395,0.015796498444272,0.0131179713108432
"2020-04","3","6",0.523851673700608,0.721925548468235,0.0953800981010798,0.0140306220454231,0.0116515250588263
"2020-04","3","7",0.523851673700608,0.721925548468235,0.08766055167795,0.0128950598015025,0.0107085139864687
"2020-04","3","8",0.523851673700608,0.721925548468235,0.0627932187726512,0.00923702048073972,0.00767074868468417
"2020-04","3","9",0.523851673700608,0.721925548468235,0.0398562042019588,0.0058629352292159,0.00486878889049456
"2020-04","3","10",0.523851673700608,0.721925548468235,0.0241393049064753,0.00355094480216464,0.00294883022370534
"2020-04","4","1",0.523851673700608,0.721925548468235,0.0863355092813754,0.0146499022830439,0.0115907839245786
"2020-04","4","2",0.523851673700608,0.721925548468235,0.109488385458351,0.0185786145404613,0.0146991223965883
"2020-04","4","3",0.523851673700608,0.721925548468235,0.149203479402498,0.0253176984966055,0.0200309849903524
"2020-04","4","4",0.523851673700608,0.721925548468235,0.142627573484642,0.356941071964914,0.402305814816547
"2020-04","4","5",0.523851673700608,0.721925548468235,0.132374207770086,0.022462011572861,0.0177716081392401
"2020-04","4","6",0.523851673700608,0.721925548468235,0.119705783260465,0.0203123609518032,0.0160708366678252
"2020-04","4","7",0.523851673700608,0.721925548468235,0.0893076170517142,0.015154226503432,0.0119897977168559
"2020-04","4","8",0.523851673700608,0.721925548468235,0.0809701768978643,0.0137394820424182,0.0108704730251763
"2020-04","4","9",0.523851673700608,0.721925548468235,0.0558628751390307,0.00947913169040895,0.00749974744495885
"2020-04","4","10",0.523851673700608,0.721925548468235,0.0341243922539725,0.00579042176446397,0.00458129523374089
"2020-04","5","1",0.523851673700608,0.721925548468235,0.10515175564738,0.0188156106735335,0.013656438252032
"2020-04","5","2",0.523851673700608,0.721925548468235,0.107110334857578,0.0191660742836319,0.013910806007293
"2020-04","5","3",0.523851673700608,0.721925548468235,0.109136530666013,0.0195286370506075,0.0141739553743584
"2020-04","5","4",0.523851673700608,0.721925548468235,0.134974841634819,0.0241520843402662,0.017529670132613
"2020-04","5","5",0.523851673700608,0.721925548468235,0.107000813303444,0.375406859599282,0.39882055278814
"2020-04","5","6",0.523851673700608,0.721925548468235,0.129905827769952,0.0232450467849454,0.0168713389956951
"2020-04","5","7",0.523851673700608,0.721925548468235,0.108165390071769,0.0193548634106138,0.0140478298381969
"2020-04","5","8",0.523851673700608,0.721925548468235,0.0963209023341135,0.0172354383137423,0.0125095434404057
"2020-04","5","9",0.523851673700608,0.721925548468235,0.0618172759078554,0.0110614396233296,0.00802843286968443
"2020-04","5","10",0.523851673700608,0.721925548468235,0.0404163278070757,0.00723200372823055,0.00524901445223719
"2020-04","6","1",0.523851673700608,0.721925548468235,0.0900497316477735,0.0147136029807805,0.0121184788502809
"2020-04","6","2",0.523851673700608,0.721925548468235,0.084160563276977,0.0137513470838523,0.0113259416484335
"2020-04","6","3",0.523851673700608,0.721925548468235,0.104481970146934,0.0170717469031987,0.0140607031502755
"2020-04","6","4",0.523851673700608,0.721925548468235,0.126937700663166,0.0207408828063638,0.0170826921151398
"2020-04","6","5",0.523851673700608,0.721925548468235,0.126000008691259,0.0205876693859521,0.0169565018409246
"2020-04","6","6",0.523851673700608,0.721925548468235,0.127634944489163,0.334104080138883,0.387744082797726
"2020-04","6","7",0.523851673700608,0.721925548468235,0.125834299469282,0.0205605934618177,0.0169342014557366
"2020-04","6","8",0.523851673700608,0.721925548468235,0.0969760106195175,0.0158453167245036,0.0130505856283282
"2020-04","6","9",0.523851673700608,0.721925548468235,0.0738427000343772,0.01206546817468,0.00993741105319957
"2020-04","6","10",0.523851673700608,0.721925548468235,0.0440820709615509,0.00720275428732927,0.00593236242739371
"2020-04","7","1",0.523851673700608,0.721925548468235,0.0766283424181946,0.0120754001801591,0.0102607291617558
"2020-04","7","2",0.523851673700608,0.721925548468235,0.0781969039158117,0.0123225803643205,0.0104707635197062
"2020-04","7","3",0.523851673700608,0.721925548468235,0.0919696436689882,0.0144929436900618,0.0123149682612293
"2020-04","7","4",0.523851673700608,0.721925548468235,0.0909985343617811,0.0143399124077301,0.0121849342650176
"2020-04","7","5",0.523851673700608,0.721925548468235,0.107299031000973,0.0169086097570656,0.0143676120567944
"2020-04","7","6",0.523851673700608,0.721925548468235,0.146129897207349,0.0230277327080127,0.0195671634066798
"2020-04","7","7",0.523851673700608,0.721925548468235,0.141961446366009,0.368736524403232,0.404404159169166
"2020-04","7","8",0.523851673700608,0.721925548468235,0.127936138466623,0.0201606875568002,0.0171309730235691
"2020-04","7","9",0.523851673700608,0.721925548468235,0.07890214971843,0.012433715813989,0.0105651977191782
"2020-04","7","10",0.523851673700608,0.721925548468235,0.0599779128758397,0.00945155900663867,0.00803119446780897
"2020-04","8","1",0.523851673700608,0.721925548468235,0.0652576658642705,0.0113836144316383,0.00936334038352236
"2020-04","8","2",0.523851673700608,0.721925548468235,0.0712362338110812,0.0124265219806365,0.0102211609315088
"2020-04","8","3",0.523851673700608,0.721925548468235,0.0693017061523044,0.0120890609837835,0.00994358984908394
"2020-04","8","4",0.523851673700608,0.721925548468235,0.0840812511196956,0.014667220026949,0.0120641975724905
"2020-04","8","5",0.523851673700608,0.721925548468235,0.12818960022542,0.022361525864979,0.0183929787350153
"2020-04","8","6",0.523851673700608,0.721925548468235,0.113159436523828,0.0197396486317479,0.0162364115808854
"2020-04","8","7",0.523851673700608,0.721925548468235,0.1395828424207,0.0243489747655739,0.0200277108899808
"2020-04","8","8",0.523851673700608,0.721925548468235,0.134835186339048,0.35576916741818,0.400135419728028
"2020-04","8","9",0.523851673700608,0.721925548468235,0.125967600796721,0.0219739179965602,0.0180741604520234
"2020-04","8","10",0.523851673700608,0.721925548468235,0.0683884767469321,0.0119297563059237,0.00981255730819399
"2020-04","9","1",0.523851673700608,0.721925548468235,0.0475631753967098,0.0123033458486568,0.00939957423388827
"2020-04","9","2",0.523851673700608,0.721925548468235,0.0440900512058987,0.0114049397237823,0.00871320524395534
"2020-04","9","3",0.523851673700608,0.721925548468235,0.0576815643833131,0.0149207076647064,0.0113991999446122
"2020-04","9","4",0.523851673700608,0.721925548468235,0.0728418504027438,0.0188422759894848,0.0143952201358225
"2020-04","9","5",0.523851673700608,0.721925548468235,0.0776236404120509,0.0200791996340787,0.0153402115033765
"2020-04","9","6",0.523851673700608,0.721925548468235,0.0935672592324326,0.0242033956069127,0.0184910362203773
"2020-04","9","7",0.523851673700608,0.721925548468235,0.103874370575625,0.0268695749462485,0.0205279577967695
"2020-04","9","8",0.523851673700608,0.721925548468235,0.152765830220937,0.0395165130878834,0.0301900314599811
"2020-04","9","9",0.523851673700608,0.721925548468235,0.204942776503778,0.395887292981893,0.414412798358995
"2020-04","9","10",0.523851673700608,0.721925548468235,0.145049481666511,0.0375204961238761,0.028665104025113
"2020-04","10","1",0.523851673700608,0.721925548468235,0.0400637603367705,0.0132223552566332,0.0103516203904024
"2020-04","10","2",0.523851673700608,0.721925548468235,0.032964238443886,0.0108792801226247,0.00851725549377935
"2020-04","10","3",0.523851673700608,0.721925548468235,0.0348297621580837,0.0114949641493224,0.00899926699635276
"2020-04","10","4",0.523851673700608,0.721925548468235,0.0452745593599062,0.0149420898815326,0.0116979796179129
"2020-04","10","5",0.523851673700608,0.721925548468235,0.0678415383352222,0.0223899332834596,0.0175288052255697
"2020-04","10","6",0.523851673700608,0.721925548468235,0.0612171239445189,0.020203659211711,0.0158171979649216
"2020-04","10","7",0.523851673700608,0.721925548468235,0.0644130077877238,0.021258405725233,0.0166429461243203
"2020-04","10","8",0.523851673700608,0.721925548468235,0.0772465116145184,0.025493883008415,0.0199588495436962
"2020-04","10","9",0.523851673700608,0.721925548468235,0.186023618413036,0.0613938968310983,0.0480645317682142
"2020-04","10","10",0.523851673700608,0.721925548468235,0.390125879606334,0.427290766886479,0.438635808085433
"2020-05","1","1",0.55325491689061,0.721925548468235,0.310146705342128,0.459896090283574,0.449565150664115
"2020-05","1","2",0.55325491689061,0.721925548468235,0.18810031143328,0.0225743617198029,0.0220577901902999
"2020-05","1","3",0.55325491689061,0.721925548468235,0.092692850502104,0.0111242874619924,0.0108697292042575
"2020-05","1","4",0.55325491689061,0.721925548468235,0.0611665131904841,0.00734073741494499,0.00717275853690693
"2020-05","1","5",0.55325491689061,0.721925548468235,0.0702264053936326,0.00842803643203801,0.0082351767745007
"2020-05","1","6",0.55325491689061,0.721925548468235,0.0750685965753216,0.00900915920859789,0.00880300165651798
"2020-05","1","7",0.55325491689061,0.721925548468235,0.0743809331076341,0.00892663109504622,0.00872236204260025
"2020-05","1","8",0.55325491689061,0.721925548468235,0.0561337242016111,0.00673674054631375,0.00658258299310944
"2020-05","1","9",0.55325491689061,0.721925548468235,0.0375799101522401,0.0045100535916724,0.00440684955379491
"2020-05","1","10",0.55325491689061,0.721925548468235,0.0345040501015646,0.00414091237731524,0.00404615543725917
"2020-05","2","1",0.55325491689061,0.721925548468235,0.20010129894526,0.0233483333611681,0.0233471878487709
"2020-05","2","2",0.55325491689061,0.721925548468235,0.228984639907758,0.400891520967629,0.421751598671286
"2020-05","2","3",0.55325491689061,0.721925548468235,0.12435419651055,0.0145099669532021,0.0145092550673998
"2020-05","2","4",0.55325491689061,0.721925548468235,0.0738775708848608,0.00862022466633226,0.00861980174217453
"2020-05","2","5",0.55325491689061,0.721925548468235,0.0841557908535121,0.00981951376366657,0.00981903200016869
"2020-05","2","6",0.55325491689061,0.721925548468235,0.0805677160706305,0.009400847984898,0.00940038676191718
"2020-05","2","7",0.55325491689061,0.721925548468235,0.0741841640666401,0.00865599874602177,0.00865557406672156
"2020-05","2","8",0.55325491689061,0.721925548468235,0.0582107938474533,0.00679218489401399,0.00679185165686686
"2020-05","2","9",0.55325491689061,0.721925548468235,0.0398798578225284,0.00465328421026942,0.00465305591154386
"2020-05","2","10",0.55325491689061,0.721925548468235,0.0356839710908074,0.00416369737263113,0.00416349309394089
"2020-05","3","1",0.55325491689061,0.721925548468235,0.108971312433209,0.0140739107584964,0.0140589904760325
"2020-05","3","2",0.55325491689061,0.721925548468235,0.162031300470273,0.020926737615457,0.0209045523933372
"2020-05","3","3",0.55325491689061,0.721925548468235,0.134897845038569,0.401742545662515,0.419687104396597
"2020-05","3","4",0.55325491689061,0.721925548468235,0.133869612166183,0.0172895868906432,0.0172712575488903
"2020-05","3","5",0.55325491689061,0.721925548468235,0.10845942155579,0.0140077988032853,0.0139929486085932
"2020-05","3","6",0.55325491689061,0.721925548468235,0.100017456605244,0.0129174984417735,0.0129038041155279
"2020-05","3","7",0.55325491689061,0.721925548468235,0.090555376203852,0.0116954476819414,0.0116830488976979
"2020-05","3","8",0.55325491689061,0.721925548468235,0.0646888207003457,0.00835471895566152,0.00834586180366842
"2020-05","3","9",0.55325491689061,0.721925548468235,0.054123586473983,0.00699019318897793,0.00698278262210375
"2020-05","3","10",0.55325491689061,0.721925548468235,0.0423852683525516,0.00547416077634525,0.00546835741248729
"2020-05","4","1",0.55325491689061,0.721925548468235,0.0804816132187985,0.0115301688999918,0.011411348638527
"2020-05","4","2",0.55325491689061,0.721925548468235,0.114001341463585,0.0163323605147834,0.0161640528894974
"2020-05","4","3",0.55325491689061,0.721925548468235,0.145402498492029,0.02083103579865,0.0206163685945833
"2020-05","4","4",0.55325491689061,0.721925548468235,0.128651375483283,0.412155676934282,0.422905155927187
"2020-05","4","5",0.55325491689061,0.721925548468235,0.122662434174728,0.0175731887962254,0.0173920942341553
"2020-05","4","6",0.55325491689061,0.721925548468235,0.115219777792119,0.0165069193500256,0.0163368128676175
"2020-05","4","7",0.55325491689061,0.721925548468235,0.0938193777504583,0.0134409988603738,0.0133024871861052
"2020-05","4","8",0.55325491689061,0.721925548468235,0.0839500336586442,0.0120270708865223,0.0119031299694562
"2020-05","4","9",0.55325491689061,0.721925548468235,0.066115633225922,0.00947203202739392,0.00937442120036618
"2020-05","4","10",0.55325491689061,0.721925548468235,0.0496959147404339,0.00711966706033865,0.00704629773600444
"2020-05","5","1",0.55325491689061,0.721925548468235,0.0947418403811483,0.0130532735910196,0.0129951016321249
"2020-05","5","2",0.55325491689061,0.721925548468235,0.105298987133545,0.0145078086131933,0.0144431545139428
"2020-05","5","3",0.55325491689061,0.721925548468235,0.106288957423867,0.0146442040325199,0.0145789420866115
"2020-05","5","4",0.55325491689061,0.721925548468235,0.123759500477712,0.0170512480306952,0.0169752590848857
"2020-05","5","5",0.55325491689061,0.721925548468235,0.102850347787692,0.410102978648501,0.420636639266979
"2020-05","5","6",0.55325491689061,0.721925548468235,0.131585636024653,0.0181295117423104,0.0180487175105416
"2020-05","5","7",0.55325491689061,0.721925548468235,0.111420156478042,0.0153511667095659,0.0152827541820427
"2020-05","5","8",0.55325491689061,0.721925548468235,0.102143137078062,0.0140730041591029,0.0140102877674055
"2020-05","5","9",0.55325491689061,0.721925548468235,0.0681909878587294,0.00939516920276129,0.00935329959872208
"2020-05","5","10",0.55325491689061,0.721925548468235,0.0537204493565497,0.00740145768820305,0.00736847306642242
"2020-05","6","1",0.55325491689061,0.721925548468235,0.076668909047245,0.0101962887491763,0.0108968736765899
"2020-05","6","2",0.55325491689061,0.721925548468235,0.0872058283113299,0.0115976060846971,0.0123944752413964
"2020-05","6","3",0.55325491689061,0.721925548468235,0.111787802239595,0.0148667918252019,0.0158882860696223
"2020-05","6","4",0.55325491689061,0.721925548468235,0.112129866174771,0.0149122833118694,0.0159369032670919
"2020-05","6","5",0.55325491689061,0.721925548468235,0.119926593733863,0.0159491793167698,0.017045044185725
"2020-05","6","6",0.55325491689061,0.721925548468235,0.12024198048947,0.386164165521201,0.408456995721208
"2020-05","6","7",0.55325491689061,0.721925548468235,0.116981070923321,0.0155574507599559,0.0166264000393968
"2020-05","6","8",0.55325491689061,0.721925548468235,0.104950791632758,0.0139575297110699,0.0149165487404488
"2020-05","6","9",0.55325491689061,0.721925548468235,0.0817196059209313,0.0108679868905563,0.0116147240607318
"2020-05","6","10",0.55325491689061,0.721925548468235,0.0683875515267156,0.00909494123342586,0.00971985279689696
"2020-05","7","1",0.55325491689061,0.721925548468235,0.0712495600125166,0.00943482160621494,0.0100759946053471
"2020-05","7","2",0.55325491689061,0.721925548468235,0.0789250157867753,0.0104512005980824,0.0111614448307439
"2020-05","7","3",0.55325491689061,0.721925548468235,0.0847771338809124,0.0112261343692803,0.0119890416655316
"2020-05","7","4",0.55325491689061,0.721925548468235,0.0897921797082386,0.0118902235611223,0.012698261128681
"2020-05","7","5",0.55325491689061,0.721925548468235,0.106404329980895,0.0140899939778184,0.0150475238680031
"2020-05","7","6",0.55325491689061,0.721925548468235,0.14244806759318,0.0188628828817413,0.0201447694604549
"2020-05","7","7",0.55325491689061,0.721925548468235,0.145192831861628,0.414137481561493,0.427559916241782
"2020-05","7","8",0.55325491689061,0.721925548468235,0.131728799545471,0.0174434441966242,0.0186288683516899
"2020-05","7","9",0.55325491689061,0.721925548468235,0.0886362745690559,0.0117371593347611,0.0125347949410351
"2020-05","7","10",0.55325491689061,0.721925548468235,0.0608458070613274,0.0080571632303266,0.00860471311823147
"2020-05","8","1",0.55325491689061,0.721925548468235,0.0570804377038304,0.00837615771661367,0.00864974923030832
"2020-05","8","2",0.55325491689061,0.721925548468235,0.0684834865318212,0.0100494759194117,0.0103777232401583
"2020-05","8","3",0.55325491689061,0.721925548468235,0.0696272458788318,0.0102173146583177,0.0105510441173176
"2020-05","8","4",0.55325491689061,0.721925548468235,0.0845543980645949,0.0124077705482426,0.0128130471488892
"2020-05","8","5",0.55325491689061,0.721925548468235,0.122411677386461,0.017963063308385,0.0185497931488924
"2020-05","8","6",0.55325491689061,0.721925548468235,0.11871733426261,0.0174209441181779,0.0179899666500517
"2020-05","8","7",0.55325491689061,0.721925548468235,0.132158018137532,0.0193932711094255,0.0200267160107547
"2020-05","8","8",0.55325491689061,0.721925548468235,0.135887113552295,0.419315958629651,0.422754004760539
"2020-05","8","9",0.55325491689061,0.721925548468235,0.126478045966526,0.0185597746499698,0.0191659949495525
"2020-05","8","10",0.55325491689061,0.721925548468235,0.0846022425154981,0.0124147913890551,0.0128202973123256
"2020-05","9","1",0.55325491689061,0.721925548468235,0.0444761443904455,0.00988808754788228,0.00928285184032109
"2020-05","9","2",0.55325491689061,0.721925548468235,0.0448654567686211,0.00997464079865599,0.00936410729030975
"2020-05","9","3",0.55325491689061,0.721925548468235,0.0591056847260527,0.0131405766655054,0.0123362607472455
"2020-05","9","4",0.55325491689061,0.721925548468235,0.0677663822170914,0.0150660523601906,0.0141438808263912
"2020-05","9","5",0.55325491689061,0.721925548468235,0.0750980837393911,0.0166960611552654,0.0156741191125945
"2020-05","9","6",0.55325491689061,0.721925548468235,0.0952554866060335,0.0211775234540997,0.0198812775086559
"2020-05","9","7",0.55325491689061,0.721925548468235,0.0963868872495097,0.0214290602895819,0.0201174181339141
"2020-05","9","8",0.55325491689061,0.721925548468235,0.153123096711996,0.0340428471631709,0.0319591331395616
"2020-05","9","9",0.55325491689061,0.721925548468235,0.217361411929248,0.471222841749374,0.440265311864079
"2020-05","9","10",0.55325491689061,0.721925548468235,0.146561365661611,0.0325840208197211,0.0305895994717592
"2020-05","10","1",0.55325491689061,0.721925548468235,0.0426984975507768,0.0131455503786712,0.0116516161335538
"2020-05","10","2",0.55325491689061,0.721925548468235,0.0458712158095077,0.014122332469373,0.0125173912163114
"2020-05","10","3",0.55325491689061,0.721925548468235,0.0424069942885962,0.0130558055155414,0.011572070381187
"2020-05","10","4",0.55325491689061,0.721925548468235,0.0438005660156638,0.0134848432661712,0.0119523498699221
"2020-05","10","5",0.55325491689061,0.721925548468235,0.0589596082676881,0.0181518448012818,0.0160889671141908
"2020-05","10","6",0.55325491689061,0.721925548468235,0.0628567395004336,0.019351651302469,0.0171524208596542
"2020-05","10","7",0.55325491689061,0.721925548468235,0.0583226991352547,0.0179557601246,0.0159151666024926
"2020-05","10","8",0.55325491689061,0.721925548468235,0.0875334662501388,0.026948854325437,0.0238862350220434
"2020-05","10","9",0.55325491689061,0.721925548468235,0.174115558522644,0.0536048099478909,0.0475128579962938
"2020-05","10","10",0.55325491689061,0.721925548468235,0.383434654659297,0.503178630629888,0.461430065093953
"2020-06","1","1",0.636442617678268,0.721925548468235,0.287373062471478,0.52786560033942,0.514089877997491
"2020-06","1","2",0.636442617678268,0.721925548468235,0.179235384502445,0.0169267351386551,0.0241785476236455
"2020-06","1","3",0.636442617678268,0.721925548468235,0.0922732474371869,0.00871415442931996,0.0124475036764742
"2020-06","1","4",0.636442617678268,0.721925548468235,0.0633232276469475,0.00598015567896986,0.00854219539068628
"2020-06","1","5",0.636442617678268,0.721925548468235,0.0711789245140269,0.00672203653339903,0.00960191549754392
"2020-06","1","6",0.636442617678268,0.721925548468235,0.0846220538224106,0.00799158657157577,0.0114153707095037
"2020-06","1","7",0.636442617678268,0.721925548468235,0.0746624463664346,0.00705101538938278,0.0100718366531252
"2020-06","1","8",0.636442617678268,0.721925548468235,0.0564487685637772,0.00533094152716961,0.00761484258704962
"2020-06","1","9",0.636442617678268,0.721925548468235,0.0468638899362814,0.00442575920329893,0.00632185881040808
"2020-06","1","10",0.636442617678268,0.721925548468235,0.0440189947390121,0.00415709134156457,0.00593808730121416
"2020-06","2","1",0.636442617678268,0.721925548468235,0.183870900484429,0.0177248630736708,0.0246792321786335
"2020-06","2","2",0.636442617678268,0.721925548468235,0.208184804473128,0.490891507667706,0.482374628296329
"2020-06","2","3",0.636442617678268,0.721925548468235,0.117649426863593,0.0113412180848575,0.0157909572074764
"2020-06","2","4",0.636442617678268,0.721925548468235,0.0747965627803666,0.0072102699783944,0.0100392271651311
"2020-06","2","5",0.636442617678268,0.721925548468235,0.0871331080900905,0.00839949337285703,0.0116950436384218
"2020-06","2","6",0.636442617678268,0.721925548468235,0.0879978215641278,0.00848285037978357,0.0118111058567366
"2020-06","2","7",0.636442617678268,0.721925548468235,0.0783970123147443,0.00755734760096749,0.0105224810664949
"2020-06","2","8",0.636442617678268,0.721925548468235,0.0626964325032016,0.00604383661796992,0.00841514242026333
"2020-06","2","9",0.636442617678268,0.721925548468235,0.0480180057139018,0.00462885956454937,0.00644499759693453
"2020-06","2","10",0.636442617678268,0.721925548468235,0.0512559252124175,0.00494098986686232,0.0068795925593188
"2020-06","3","1",0.636442617678268,0.721925548468235,0.103162411729569,0.0111147149629511,0.0153107834055767
"2020-06","3","2",0.636442617678268,0.721925548468235,0.150428889472394,0.0162072037736173,0.0223258074916943
"2020-06","3","3",0.636442617678268,0.721925548468235,0.125751424637833,0.50776491538588,0.481434018388776
"2020-06","3","4",0.636442617678268,0.721925548468235,0.128703958703342,0.013866560422618,0.0191015157760444
"2020-06","3","5",0.636442617678268,0.721925548468235,0.108909050638594,0.0117338576564764,0.0161636671465733
"2020-06","3","6",0.636442617678268,0.721925548468235,0.101819684582102,0.0109700495827326,0.0151115034141245
"2020-06","3","7",0.636442617678268,0.721925548468235,0.0908252207734328,0.00978550640120852,0.0134797670945408
"2020-06","3","8",0.636442617678268,0.721925548468235,0.0692415914482158,0.00746008686327988,0.0102764465423718
"2020-06","3","9",0.636442617678268,0.721925548468235,0.062411153938191,0.00672417574290798,0.00926271152466532
"2020-06","3","10",0.636442617678268,0.721925548468235,0.0587466140763263,0.00632935833458905,0.00871884118308013
"2020-06","4","1",0.636442617678268,0.721925548468235,0.0815115683134953,0.0102646999673694,0.0132951585643891
"2020-06","4","2",0.636442617678268,0.721925548468235,0.107172933926544,0.0134962194218578,0.0174807230414716
"2020-06","4","3",0.636442617678268,0.721925548468235,0.130871831348349,0.0164806065048875,0.0213461939868015
"2020-06","4","4",0.636442617678268,0.721925548468235,0.124823520133639,0.505601550163764,0.485869045574717
