"decile","decile.visited","month","visit.prop"
"2","2","2020-03",0.116010665874416
"2","3","2020-03",0.0802055977279247
"2","4","2020-03",0.0532171800385604
"2","5","2020-03",0.0598962548010387
"2","6","2020-03",0.0438626320800289
"2","7","2020-03",0.0387488001080012
"2","8","2020-03",0.0219874160301647
"2","9","2020-03",0.0178883213347347
"2","10","2020-03",0.011979485824835
"3","1","2020-03",0.0636326119735822
"3","2","2020-03",0.0799424910121414
"3","3","2020-03",0.0852835609391344
"3","4","2020-03",0.0735580275371473
"3","5","2020-03",0.08469646759258
"3","6","2020-03",0.050129299104691
"3","7","2020-03",0.040909188239621
"3","8","2020-03",0.0306037089135806
"3","9","2020-03",0.0241015691578175
"3","10","2020-03",0.0153171360172389
"4","1","2020-03",0.0606796286105664
"4","2","2020-03",0.0668950249424703
"4","3","2020-03",0.0674361638951651
"4","4","2020-03",0.083093938579068
"4","5","2020-03",0.0932068620088437
"4","6","2020-03",0.0743439389315571
"4","7","2020-03",0.0605663506827671
"4","8","2020-03",0.0455219612658428
"4","9","2020-03",0.0359255940776588
"4","10","2020-03",0.0215115755707814
"5","1","2020-03",0.0458382788874167
"5","2","2020-03",0.0463512930515433
"5","3","2020-03",0.0664039057502429
"5","4","2020-03",0.0877216443064168
"5","5","2020-03",0.0822635324162258
"5","6","2020-03",0.069239579444901
"5","7","2020-03",0.0631504364556187
"5","8","2020-03",0.0471296097318894
"5","9","2020-03",0.0348617011556484
"5","10","2020-03",0.0227899699316768
"6","1","2020-03",0.0413067192674287
"6","2","2020-03",0.0373349312981573
"6","3","2020-03",0.0476405661693546
"6","4","2020-03",0.0697656941115748
"6","5","2020-03",0.0745929686904531
"6","6","2020-03",0.073802090964313
"6","7","2020-03",0.064961305512808
"6","8","2020-03",0.0446244049162399
"6","9","2020-03",0.0364831676071658
"6","10","2020-03",0.0203069842454486
"7","1","2020-03",0.0368221300551594
"7","2","2020-03",0.0343910358180945
"7","3","2020-03",0.0396320108908886
"7","4","2020-03",0.0632999863002504
"7","5","2020-03",0.071179793149849
"7","6","2020-03",0.0702633649377708
"7","7","2020-03",0.0707034527031727
"7","8","2020-03",0.0495219981893199
"7","9","2020-03",0.0477719911076919
"7","10","2020-03",0.021793560981807
"8","1","2020-03",0.0342357172895919
"8","2","2020-03",0.0292173941851411
"8","3","2020-03",0.0328832567692308
"8","4","2020-03",0.053279258016321
"8","5","2020-03",0.0583902573362894
"8","6","2020-03",0.0541946208902437
"8","7","2020-03",0.0565473137850958
"8","8","2020-03",0.077249618937021
"8","9","2020-03",0.0657704798158771
"8","10","2020-03",0.0293159816175486
"9","1","2020-03",0.0265817185250655
"9","2","2020-03",0.0189531684500396
"9","3","2020-03",0.0246855816474565
"9","4","2020-03",0.0396774065446108
"9","5","2020-03",0.036149407125117
"9","6","2020-03",0.0372299577971027
"9","7","2020-03",0.0450281901194426
"9","8","2020-03",0.059594711416086
"9","9","2020-03",0.0833401995681405
"9","10","2020-03",0.0589919108548711
"10","1","2020-03",0.0184952430229242
"10","2","2020-03",0.0142914643129263
"10","3","2020-03",0.0165846627943834
"10","4","2020-03",0.024586267791946
"10","5","2020-03",0.0232005153162308
"10","6","2020-03",0.0195235395200446
"10","7","2020-03",0.0205361490598155
"10","8","2020-03",0.0288963157057868
"10","9","2020-03",0.0650068662737419
"10","10","2020-03",0.135280213353682
"1","1","2020-04",0.0827084858747092
"1","2","2020-04",0.0460737206878346
"1","3","2020-04",0.0274098376358184
"1","4","2020-04",0.0200821731269455
"1","5","2020-04",0.0197781709889783
"1","6","2020-04",0.0177840798662288
"1","7","2020-04",0.0160575668639857
"1","8","2020-04",0.00934619201830435
"1","9","2020-04",0.00758071713933033
"1","10","2020-04",0.00693688027032336
"2","1","2020-04",0.0458532305751291
"2","2","2020-04",0.0511886039192615
"2","3","2020-04",0.0301826506966732
"2","4","2020-04",0.0219027790740735
"2","5","2020-04",0.0211368373876765
"2","6","2020-04",0.0179177937388075
"2","7","2020-04",0.0160615960961611
"2","8","2020-04",0.00732027204669382
"2","9","2020-04",0.00468795477214269
"2","10","2020-04",0.00345766792933369
"3","1","2020-04",0.0289150276210447
"3","2","2020-04",0.0338332963937114
"3","3","2020-04",0.0337449572159714
"3","4","2020-04",0.0289534628431672
"3","5","2020-04",0.0269182836944437
"3","6","2020-04",0.0177101749726379
"3","7","2020-04",0.014574927562923
"3","8","2020-04",0.0100753879773787
"3","9","2020-04",0.00669301754444142
"3","10","2020-04",0.00528812810426899
"4","1","2020-04",0.0222369586797335
"4","2","2020-04",0.025324567538386
"4","3","2020-04",0.0270990654698595
"4","4","2020-04",0.0315775895791596
"4","5","2020-04",0.0356360236275404
"4","6","2020-04",0.0318896812832601
"4","7","2020-04",0.0214892625586069
"4","8","2020-04",0.0148084153501467
"4","9","2020-04",0.0124871827589507
"4","10","2020-04",0.00613070122706898
"5","1","2020-04",0.0173340181044342
"5","2","2020-04",0.0168494248639216
"5","3","2020-04",0.026559335878786
"5","4","2020-04",0.0309219269119277
"5","5","2020-04",0.0313516864772899
"5","6","2020-04",0.0259723712339851
"5","7","2020-04",0.0218872115197955
"5","8","2020-04",0.0176065552313733
"5","9","2020-04",0.0111450467464039
"5","10","2020-04",0.00731016348531098
"6","1","2020-04",0.0154188572001382
"6","2","2020-04",0.0144423826353189
"6","3","2020-04",0.0174524864857508
"6","4","2020-04",0.0271098355576664
"6","5","2020-04",0.0239917611473389
"6","6","2020-04",0.0240242059336228
"6","7","2020-04",0.0230117832924913
"6","8","2020-04",0.0162839549597677
"6","9","2020-04",0.0123967639500231
"6","10","2020-04",0.00766222643968029
"7","1","2020-04",0.0138935538923546
"7","2","2020-04",0.0131584881933908
"7","3","2020-04",0.0140756274282128
"7","4","2020-04",0.0242816083849719
"7","5","2020-04",0.0226386204375336
"7","6","2020-04",0.027691757076643
"7","7","2020-04",0.0271679332571095
"7","8","2020-04",0.0190440015819571
"7","9","2020-04",0.0177187960687764
"7","10","2020-04",0.011342567068282
"8","1","2020-04",0.0109588842472901
"8","2","2020-04",0.00825306050208071
"8","3","2020-04",0.0108543352123521
"8","4","2020-04",0.015753073038254
"8","5","2020-04",0.0206523786372444
"8","6","2020-04",0.0197791040309318
"8","7","2020-04",0.0213597432941891
"8","8","2020-04",0.0344248353909693
"8","9","2020-04",0.0250925018207539
"8","10","2020-04",0.0122443007663494
"9","1","2020-04",0.00795508561621514
"9","2","2020-04",0.0046518061642699
"9","3","2020-04",0.00714530046184684
"9","4","2020-04",0.00995937238281697
"9","5","2020-04",0.0118218019311894
"9","6","2020-04",0.0128510602096364
"9","7","2020-04",0.0181286414719861
"9","8","2020-04",0.0238446950120628
"9","9","2020-04",0.0313727474952818
"9","10","2020-04",0.0266773691356192
"10","1","2020-04",0.00725495600461828
"10","2","2020-04",0.00410859708179432
"10","3","2020-04",0.00451596871776379
"10","4","2020-04",0.00593957490118908
"10","5","2020-04",0.00839852259948955
"10","6","2020-04",0.00675775173521934
"10","7","2020-04",0.00990477474118082
"10","8","2020-04",0.0161945240709809
"10","9","2020-04",0.030403818639808
"10","10","2020-04",0.0611765016754357
"1","1","2020-05",0.125727420309539
"1","2","2020-05",0.0694036712408151
"1","3","2020-05",0.0434751454119696
"1","4","2020-05",0.0302154367667495
"1","5","2020-05",0.0311027590348806
"1","6","2020-05",0.0268361569443035
"1","7","2020-05",0.0238547221224696
"1","8","2020-05",0.021242763507848
"1","9","2020-05",0.0147717360319066
"1","10","2020-05",0.0141789464038649
"2","1","2020-05",0.073028825323465
"2","2","2020-05",0.0819427526805886
"2","3","2020-05",0.0525619891795784
"2","4","2020-05",0.0349751737085714
"2","5","2020-05",0.0352827256790733
"2","6","2020-05",0.0282973478154755
"2","7","2020-05",0.0233814782696422
"2","8","2020-05",0.0154499379310958
"2","9","2020-05",0.0136783970684942
"2","10","2020-05",0.0128651479331957
"3","1","2020-05",0.0421778781687685
"3","2","2020-05",0.0586622735702148
"3","3","2020-05",0.0577071480585926
"3","4","2020-05",0.0492578257003748
"3","5","2020-05",0.0420121657189486
"3","6","2020-05",0.0299031716028176
"3","7","2020-05",0.0256383476943341
"3","8","2020-05",0.0187767276596911
"3","9","2020-05",0.0185707364457096
"3","10","2020-05",0.0131806013419928
"4","1","2020-05",0.037999643649264
"4","2","2020-05",0.0412008533753206
"4","3","2020-05",0.0450411859215117
"4","4","2020-05",0.0500756142227516
"4","5","2020-05",0.0580151654872106
"4","6","2020-05",0.0518075987070027
"4","7","2020-05",0.0397764908014967
"4","8","2020-05",0.0272760383393831
"4","9","2020-05",0.0252194743120916
"4","10","2020-05",0.0164317714746743
"5","1","2020-05",0.0250217090718145
"5","2","2020-05",0.0273201448224981
"5","3","2020-05",0.0414797151662979
"5","4","2020-05",0.0522023704691992
"5","5","2020-05",0.0498401029578945
"5","6","2020-05",0.0438327267018287
"5","7","2020-05",0.034813766098114
"5","8","2020-05",0.0294284925856294
"5","9","2020-05",0.0236487674760414
"5","10","2020-05",0.018149784617809
"6","1","2020-05",0.023672661301814
"6","2","2020-05",0.027843725274413
"6","3","2020-05",0.0287355478934412
"6","4","2020-05",0.0424784216564288
"6","5","2020-05",0.0450038242493543
"6","6","2020-05",0.0394611322124154
"6","7","2020-05",0.0386635397706463
"6","8","2020-05",0.0303447370580879
"6","9","2020-05",0.0262852711922906
"6","10","2020-05",0.0192973840032058
"7","1","2020-05",0.0211825471829641
"7","2","2020-05",0.0217675064249736
"7","3","2020-05",0.0229786002935769
"7","4","2020-05",0.0499799428734904
"7","5","2020-05",0.0351129711400885
"7","6","2020-05",0.0470497416106547
"7","7","2020-05",0.0438925478963865
"7","8","2020-05",0.0325802159640474
"7","9","2020-05",0.0335689204913257
"7","10","2020-05",0.0188931235023935
"8","1","2020-05",0.0176102789901789
"8","2","2020-05",0.0161172944067856
"8","3","2020-05",0.019091031967335
"8","4","2020-05",0.0289404173907799
"8","5","2020-05",0.0346125112560019
"8","6","2020-05",0.0359550883171562
"8","7","2020-05",0.0328820002073062
"8","8","2020-05",0.0565516124689996
"8","9","2020-05",0.0435961748292182
"8","10","2020-05",0.0239081456407383
"9","1","2020-05",0.0114161610040156
"9","2","2020-05",0.0101936458803525
"9","3","2020-05",0.0129473950990469
"9","4","2020-05",0.0185211093723929
"9","5","2020-05",0.0206223100791192
"9","6","2020-05",0.0224506078199517
"9","7","2020-05",0.0281992050066972
"9","8","2020-05",0.0396662301937323
"9","9","2020-05",0.0586378110556579
"9","10","2020-05",0.047877533939815
"10","1","2020-05",0.0100138162012921
"10","2","2020-05",0.00686547206556837
"10","3","2020-05",0.00762983021537262
"10","4","2020-05",0.0105197130965537
"10","5","2020-05",0.0112570849680127
"10","6","2020-05",0.01136774100315
"10","7","2020-05",0.0112144970041983
"10","8","2020-05",0.0185438211776517
"10","9","2020-05",0.041420567320388
"10","10","2020-05",0.0897223203673396
"1","1","2020-06",0.118312281060006
"1","2","2020-06",0.0702887837171472
"1","3","2020-06",0.0446043961561142
"1","4","2020-06",0.0338516344211014
"1","5","2020-06",0.0335200592699778
"1","6","2020-06",0.0313096170432145
"1","7","2020-06",0.0250391263045288
"1","8","2020-06",0.0240239790124738
"1","9","2020-06",0.0208843722276721
"1","10","2020-06",0.0198849776101988
"2","1","2020-06",0.0686990719571147
"2","2","2020-06",0.100513859063597
"2","3","2020-06",0.0548904647584707
"2","4","2020-06",0.0378813808865598
"2","5","2020-06",0.0384685877208943
"2","6","2020-06",0.0343247447908906
"2","7","2020-06",0.026376796651177
"2","8","2020-06",0.0184343208119139
"2","9","2020-06",0.0223656650947335
"2","10","2020-06",0.0171623363557582
"3","1","2020-06",0.0396570024006104
"3","2","2020-06",0.0601720726090101
"3","3","2020-06",0.057630393373134
"3","4","2020-06",0.0491905896230208
"3","5","2020-06",0.0440985900864188
"3","6","2020-06",0.0341197462794183
"3","7","2020-06",0.0269030967589148
"3","8","2020-06",0.0251999014125164
"3","9","2020-06",0.0249528830015356
"3","10","2020-06",0.0212139955784326
"4","1","2020-06",0.0443495189238434
"4","2","2020-06",0.0438360031800657
"4","3","2020-06",0.0450083056191791
"4","4","2020-06",0.0503246830115625
"4","5","2020-06",0.0609976928167383
"4","6","2020-06",0.0514791201084495
"4","7","2020-06",0.038893145736233
"4","8","2020-06",0.0318229371307241
"4","9","2020-06",0.0305082668358505
"4","10","2020-06",0.0253076243014687
"5","1","2020-06",0.0290999348637268
"5","2","2020-06",0.0312402447796663
"5","3","2020-06",0.0457116934796361
"5","4","2020-06",0.0568579600390916
"5","5","2020-06",0.0516952309224386
"5","6","2020-06",0.0471564481422315
"5","7","2020-06",0.0395856858052207
"5","8","2020-06",0.0356506753178366
"5","9","2020-06",0.0334685379152602
"5","10","2020-06",0.0276209783127517
"6","1","2020-06",0.0278064264062844
"6","2","2020-06",0.0300252630182061
"6","3","2020-06",0.031101065963746
"6","4","2020-06",0.0430085640211121
"6","5","2020-06",0.0461118124896602
"6","6","2020-06",0.0440860841034974
"6","7","2020-06",0.0435717243637998
"6","8","2020-06",0.0351724564486439
"6","9","2020-06",0.0337873101925799
"6","10","2020-06",0.0281488006286663
"7","1","2020-06",0.0248282488840934
"7","2","2020-06",0.0253180267960964
"7","3","2020-06",0.024896091081718
"7","4","2020-06",0.0422835166313854
"7","5","2020-06",0.0424666724017189
"7","6","2020-06",0.0484691398914973
"7","7","2020-06",0.044952164077232
"7","8","2020-06",0.0376448383810508
"7","9","2020-06",0.0394111012767252
"7","10","2020-06",0.0281218273517513
"8","1","2020-06",0.0193831045470133
"8","2","2020-06",0.0178200133112924
"8","3","2020-06",0.0216124949269186
"8","4","2020-06",0.0310575116871276
"8","5","2020-06",0.0368764700926709
"8","6","2020-06",0.0367110798452421
"8","7","2020-06",0.0380047062658446
"8","8","2020-06",0.0665833167729631
"8","9","2020-06",0.0569055000559295
"8","10","2020-06",0.0353629682856692
"9","1","2020-06",0.0145179153855269
"9","2","2020-06",0.0117175944634325
"9","3","2020-06",0.0158168527789002
"9","4","2020-06",0.0208248171753247
"9","5","2020-06",0.0201391257445166
"9","6","2020-06",0.0250777031364407
"9","7","2020-06",0.0346331680585066
"9","8","2020-06",0.0446931392822995
"9","9","2020-06",0.0649734440226916
"9","10","2020-06",0.0525365663330508
"10","1","2020-06",0.00924402563529228
"10","2","2020-06",0.00886137679515123
"10","3","2020-06",0.00984465157581388
"10","4","2020-06",0.0106115359594225
"10","5","2020-06",0.0137116739564979
"10","6","2020-06",0.0144986084384936
"10","7","2020-06",0.0156984967377
"10","8","2020-06",0.0219175507801929
"10","9","2020-06",0.0464173497185162
"10","10","2020-06",0.102466449411972
"1","1","2020-07",0.13181616789724
"1","2","2020-07",0.0764197036102191
"1","3","2020-07",0.0487549092297199
"1","4","2020-07",0.0368467999921914
"1","5","2020-07",0.0384328307550194
"1","6","2020-07",0.0355426322066563
"1","7","2020-07",0.0296477718330225
"1","8","2020-07",0.0298352240358936
"1","9","2020-07",0.0288276088295149
"1","10","2020-07",0.0274293230718958
"2","1","2020-07",0.0722282096001925
"2","2","2020-07",0.106258490065971
"2","3","2020-07",0.0576842270436916
"2","4","2020-07",0.0454491726270307
"2","5","2020-07",0.044024102992687
"2","6","2020-07",0.0389286031189943
"2","7","2020-07",0.0315067846511226
"2","8","2020-07",0.0261216168437758
"2","9","2020-07",0.030048391544821
"2","10","2020-07",0.0280603240896357
"3","1","2020-07",0.0456179848242699
"3","2","2020-07",0.0635995866791049
"3","3","2020-07",0.0771661163023163
"3","4","2020-07",0.0520480731233568
"3","5","2020-07",0.0490228438645574
"3","6","2020-07",0.040199816649176
"3","7","2020-07",0.0319221745823268
"3","8","2020-07",0.0301499645849542
"3","9","2020-07",0.0344904067325301
"3","10","2020-07",0.030346082862019
"4","1","2020-07",0.0432105826849789
"4","2","2020-07",0.0506315592567349
"4","3","2020-07",0.051930746965265
"4","4","2020-07",0.05916643117509
"4","5","2020-07",0.0690395188974479
"4","6","2020-07",0.0602021267736906
"4","7","2020-07",0.0472963427978782
"4","8","2020-07",0.0419303400067026
"4","9","2020-07",0.0419869381455987
"4","10","2020-07",0.0379855976450574
"5","1","2020-07",0.0340480408687857
"5","2","2020-07",0.0352934725666927
"5","3","2020-07",0.0490057203889193
"5","4","2020-07",0.064381565358858
"5","5","2020-07",0.0643521855657126
"5","6","2020-07",0.0546808050236918
"5","7","2020-07",0.0439845883929563
"5","8","2020-07",0.0442678662838673
"5","9","2020-07",0.0424902892256472
"5","10","2020-07",0.0421436800395347
"6","1","2020-07",0.0328263639648906
"6","2","2020-07",0.0351570927340491
"6","3","2020-07",0.0399862872608004
"6","4","2020-07",0.0490289400906275
"6","5","2020-07",0.0554693481026175
"6","6","2020-07",0.0487389229178114
"6","7","2020-07",0.0499510547454889
"6","8","2020-07",0.0439387971223767
"6","9","2020-07",0.0456701723667814
"6","10","2020-07",0.0391140850919117
"7","1","2020-07",0.0290889023243916
"7","2","2020-07",0.0274688009538223
"7","3","2020-07",0.0309077928849582
"7","4","2020-07",0.0500768018937885
"7","5","2020-07",0.0468723674996699
"7","6","2020-07",0.0571853973004888
"7","7","2020-07",0.0499557820895329
"7","8","2020-07",0.0465775510594972
"7","9","2020-07",0.0483477178987109
"7","10","2020-07",0.0427131961870012
"8","1","2020-07",0.0237358054809278
"8","2","2020-07",0.0213798230518594
"8","3","2020-07",0.028873617418936
"8","4","2020-07",0.0354238839990041
"8","5","2020-07",0.0457535117803135
"8","6","2020-07",0.0467834423500287
"8","7","2020-07",0.0473223445470389
"8","8","2020-07",0.0694986136007922
"8","9","2020-07",0.06327097504488
"8","10","2020-07",0.0519004285119688
"9","1","2020-07",0.0185677125539069
"9","2","2020-07",0.0157949078946769
"9","3","2020-07",0.0214236135253195
"9","4","2020-07",0.0282473632412724
"9","5","2020-07",0.0316130898686524
"9","6","2020-07",0.0329811759195374
"9","7","2020-07",0.0389856223787304
"9","8","2020-07",0.0535171022525545
"9","9","2020-07",0.0811736846977863
"9","10","2020-07",0.0697794875879222
"10","1","2020-07",0.0150322828607369
"10","2","2020-07",0.0133318955190345
"10","3","2020-07",0.0156152934906888
"10","4","2020-07",0.0186914117784834
"10","5","2020-07",0.0220176204501157
"10","6","2020-07",0.0237497659469057
"10","7","2020-07",0.0243491572720061
"10","8","2020-07",0.0311818969157456
"10","9","2020-07",0.0598245903050822
"10","10","2020-07",0.133618888176067
"1","1","2020-08",0.17745762280383
"1","2","2020-08",0.0956686979229996
"1","3","2020-08",0.0583887009759077
"1","4","2020-08",0.0477854334305532
"1","5","2020-08",0.0521648097118856
"1","6","2020-08",0.0502128600203319
"1","7","2020-08",0.038806971707538
"1","8","2020-08",0.0441976856063461
"1","9","2020-08",0.037526716280295
"1","10","2020-08",0.0342752216795265
"2","1","2020-08",0.087294708309806
"2","2","2020-08",0.120961526951845
"2","3","2020-08",0.0851391960994966
"2","4","2020-08",0.0668735407467298
"2","5","2020-08",0.0554257685257306
"2","6","2020-08",0.0572846906554885
"2","7","2020-08",0.0400654064315745
"2","8","2020-08",0.0346107015075685
"2","9","2020-08",0.0397975536337179
"2","10","2020-08",0.0400673222050767
"3","1","2020-08",0.0562561840314952
"3","2","2020-08",0.0879338773154924
"3","3","2020-08",0.0773805727623256
"3","4","2020-08",0.0790317808447817
"3","5","2020-08",0.070051817662449
"3","6","2020-08",0.054663144156529
"3","7","2020-08",0.0405996409095554
"3","8","2020-08",0.0435161515901735
"3","9","2020-08",0.0439074155841508
"3","10","2020-08",0.0395525370023701
"4","1","2020-08",0.0579846255251294
"4","2","2020-08",0.063712519073234
"4","3","2020-08",0.0700205899498234
"4","4","2020-08",0.0816921141963324
"4","5","2020-08",0.0987950341128667
